99 = es una posición inicial; robot; coordenada x en mm; coordenada y en mm; ángulo respecto a la horizontal
99;3;2419.1304347826085;1573.9130434782608
99;4;473.04347826086956;923.4782608695652
99;5;2846.9565217391305;1332.1739130434783
99;6;1979.1304347826087;1631.304347826087
Desplazamientos: #imagen; robot; desplazamiento; ángulo
0;3;112.45330894140668;2.454775003831148
1;3;38.30037486181781;2.452668265374932
2;3;62.70523957328677;5.695182703632018
3;3;27.498066610159817;2.819842099193151
4;3;0.0;0
5;3;4.919003695210765;0
6;3;1.7391304347826086;0
7;3;80.30188786514918;0.08673833867598511
8;3;22.675486626791823;3.218364544859571
9;3;27.498066610159817;2.1763409903998667
10;3;8.867860023639626;0
11;3;0.0;0
12;3;7.170618479335062;0
13;3;166.61196329735637;4.469941957418834
14;3;212.62958908630156;4.447571650478901
15;3;225.28956372550746;4.4468139792007255
16;3;232.00938642116105;4.454683731666376
17;3;180.14067176989454;4.4486771459224235
18;3;46.82752006203916;1.3078015951139772
19;3;25.854032604032184;2.403777593469328
20;3;8.695652173913043;0
21;3;1.7391304347826086;0
22;3;0.0;0
23;3;1.7391304347826086;0
24;3;135.66332172700098;6.2703654967066855
25;3;217.3913043478261;0.0
26;3;316.52173913043475;0.0
27;3;180.87792622815354;0.009615088299702515
28;3;34.826059816523106;3.191551049311736
29;3;36.18896008119098;3.7562556055119587
30;3;15.652173913043478;0.0
31;3;0.0;0
32;3;0.0;0
33;3;56.86185295398892;1.979704155745822
34;3;182.47614236683458;1.9619217737639256
35;3;236.12498692810092;1.971819660423553
36;3;239.0972308963578;1.9823737823292173
37;3;236.80928812316225;1.9785810654722864
38;3;10.999226644063928;1.8925468811915387
39;3;85.64224175474874;5.130613309963919
0;4;30.768358283398488;3.9669695041105313
1;4;2.4595018476053827;0
2;4;22.675486626791823;1.6475682180646745
3;4;174.33860975315142;1.500910325160254
4;4;214.76676583006034;1.4816027142031634
5;4;204.5456951364799;1.468589608687643
6;4;33.08921320076599;4.659805918773748
7;4;38.30037486181781;4.023464592169828
8;4;11.666441621738034;1.1071487177940904
9;4;3.8888138739126776;0
10;4;31.973524018869973;5.8925782634819
11;4;172.18269630648837;5.878293520894503
12;4;210.86553111336195;5.849049422730224
13;4;223.8146681320898;5.8925782634819
14;4;232.52375531628894;5.899901159433901
15;4;238.66674411153622;5.894560028624326
16;4;116.72921178817276;5.6993149115174715
17;4;28.682473917340246;4.957367643511554
18;4;3.8888138739126776;0
19;4;5.499613322031964;0
20;4;3.4782608695652173;0
21;4;127.0636831833588;1.6118691053853507
22;4;206.95652173913044;1.5707963267948966
23;4;229.5915663403026;1.5859466826696662
24;4;97.4533963556306;1.6064954394742204
25;4;88.84897234396384;4.7711448031004124
26;4;26.998564689147866;1.3101939350475558
27;4;1.7391304347826086;0
28;4;0.0;0
29;4;0.0;0
30;4;174.91883075728916;3.4444775219647648
31;4;285.97989274566214;3.4633432079864352
32;4;232.71228900037883;3.4373443393402248
33;4;231.56572352146355;3.4467176615867574
34;4;223.88898140024347;3.4412337891338516
35;4;103.32835323487268;3.9031857908021714
36;4;4.919003695210765;0
37;4;1.7391304347826086;0
38;4;1.7391304347826086;0
39;4;3.8888138739126776;0
0;5;166.9927496926303;5.660514518422519
1;5;62.70523957328677;2.5535900500422257
2;5;14.02131782312791;2.089942441041419
3;5;0.0;0
4;5;2.4595018476053827;0
5;5;1.7391304347826086;0
6;5;1.7391304347826086;0
7;5;144.51535589942418;3.833249275442993
8;5;211.32402842684075;3.827901203226964
9;5;233.59441689990211;3.826798330075685
10;5;236.04171237536895;3.8278405677674217
11;5;237.65712144263796;3.812905037819082
12;5;174.37330400419202;3.8210064589976414
13;5;43.513029576336706;4.752367667507979
14;5;2.4595018476053827;0
15;5;1.7391304347826086;0
16;5;3.8888138739126776;0
17;5;82.67731703655453;1.825978717415715
18;5;210.49945107669922;1.8298021259659247
